FIPS_Code,Rural Urban Continuum Code,Economic typology 2015,Death rate,Net Migration rate,Less than HS rate,HS Graduate rate,Some College rate,Bachelor+ rate,Unemployment rate ,Median Household Income (% of State Total),Poverty rate,Poverty Rate 0-17,Median household income,Population Estimate ,Male Rate,Female Rate,UNDER5_RATE,AGE513_RATE,AGE1417_RATE,AGE1824_RATE,AGE2529_RATE,AGE3034_RATE,AGE3539_RATE,AGE4044_RATE,AGE4549_RATE,AGE5054_RATE,AGE5559_RATE,AGE6064_RATE,AGE6569_RATE,AGE7074_RATE,AGE7579_RATE,AGE8084_RATE,AGE85PLUS_RATE,MEDIAN_AGE_TOT,White Male rate,White Female Rate,Black Male Rate,Black Female Rate,Native American Male Rate,Native American Female Rate,Asian Alone Male,Asian Alone Female,Hawaiian Pacific Male,Hawaiian Pacific Female,Multi Male Rate,Multi Female Rate,White alone or in combination Rate,Black alone or in combination Rate,Native American alone or in combination Rate,Asian American alone or in combination Rate,Hawaiian alone or in combination Rate,Republican
36023,4,0,11.7,-4.6,9.088108441,31.73820771,30.84137742,28.33230643,4.2,73.3,16,16.5,63890,45752,0.491016786,0.508983214,0.046314915,0.091886693,0.045834062,0.182549397,0.056696975,0.055123273,0.054839133,0.055254415,0.050052457,0.05630355,0.060084805,0.066161042,0.057680539,0.047910474,0.033659731,0.021397972,0.018250568,37,0.460067319,0.478055604,0.01304861,0.0106662,0.002207554,0.002229411,0.004568106,0.006884945,0.000196713,0.000262284,0.010928484,0.01088477,0.958056478,0.034993006,0.009813779,0.017704144,0.000764994,1
36025,8,3,14.2,-1.8,9.58598438,37.09857371,26.62002834,26.69541356,4,77.3,16.3,21.5,56163,44410,0.509232155,0.490767845,0.039247917,0.076221572,0.041995046,0.095946859,0.045485251,0.052285521,0.053816708,0.055528034,0.051542445,0.061495159,0.070096825,0.085521279,0.083787435,0.069511371,0.054357127,0.033956316,0.029205134,48.8,0.475838775,0.462530961,0.015604594,0.009975231,0.002184193,0.001688809,0.006169782,0.007498311,0.000405314,0.000360279,0.009029498,0.008714254,0.953591533,0.03454177,0.009029498,0.019072281,0.001306012,1
36027,2,0,9.7,-1,8.192355,25.069543,27.01248936,39.72561264,3.3,114.2,8,8.8,96374,297150,0.497159684,0.502840316,0.045387851,0.090166583,0.046589265,0.101208144,0.056836615,0.062564361,0.062433115,0.063637893,0.059717314,0.066293118,0.072784789,0.075315497,0.064368164,0.049540636,0.03745583,0.02354703,0.022153794,42.7,0.396937574,0.403674912,0.064129228,0.061255258,0.003180212,0.002944641,0.017492849,0.019687027,0.000582198,0.000518257,0.014837624,0.014760222,0.826935891,0.143234057,0.011970385,0.046747434,0.001241797,0
36029,1,0,10.4,-2.1,7.564461221,25.84115256,29.66755456,36.92683166,3.8,88,14.1,17.9,70443,946147,0.486594578,0.513405422,0.051668504,0.102021145,0.046522369,0.088387957,0.064903234,0.070621161,0.068516837,0.060522308,0.052193792,0.059287827,0.065406327,0.070940351,0.065834379,0.051351428,0.036377011,0.023649602,0.021795767,40.6,0.38165951,0.396422543,0.063905503,0.074786476,0.003844012,0.004096615,0.024927416,0.02549181,0.000340328,0.000288539,0.01191781,0.012319439,0.800175871,0.153265824,0.012155616,0.058785791,0.000680655,0
36031,6,4,12.7,5.8,8.496438205,33.13161353,27.0696452,31.30230306,3.8,78.5,13,16.5,70902,36775,0.513256288,0.486743712,0.03578518,0.0746431,0.043263086,0.060666213,0.05253569,0.058382053,0.05800136,0.057484704,0.054983005,0.065397689,0.075649218,0.088919103,0.086634942,0.073691366,0.051094494,0.033800136,0.029068661,50.4,0.481114888,0.469830048,0.016723317,0.003344663,0.003616587,0.001903467,0.003589395,0.004541128,0.000326309,0.000217539,0.007885792,0.006906866,0.963806934,0.026376615,0.01185588,0.011447995,0.001006118,1
36033,7,4,11.6,4.2,12.67845409,33.88985126,29.66071322,23.77098142,3.8,74.5,14.6,18.5,63624,46502,0.525117199,0.474882801,0.048944131,0.100275257,0.05096555,0.084017892,0.060169455,0.063825212,0.063309105,0.062879016,0.056105114,0.062061847,0.069093802,0.074577438,0.068104598,0.053481571,0.038342437,0.022515161,0.021332416,42.2,0.445228162,0.422003355,0.030321277,0.003591243,0.038385446,0.038578986,0.002924605,0.002860092,0.000129027,0.000150531,0.008128683,0.007698594,0.881833039,0.040105802,0.08328674,0.009569481,0.00058062,1
36035,4,0,14.5,4.8,11.50419287,35.86477987,31.47536688,21.15566038,4.4,77.4,14,20.2,63409,52234,0.497492055,0.502507945,0.048435885,0.099475437,0.050828962,0.07299843,0.057070108,0.058027339,0.062277444,0.062047708,0.058142206,0.067542214,0.074587433,0.076942222,0.068690891,0.056782938,0.040280277,0.023471302,0.022399204,44.1,0.467817896,0.477524218,0.013267221,0.009189417,0.001857028,0.001723016,0.003694911,0.004958456,0.000210591,0.000191446,0.010644408,0.008921392,0.963146609,0.033598805,0.007906727,0.013477811,0.000918942,1
36037,4,0,12,4.9,7.457148329,36.67767883,32.25126879,23.61390405,3.3,86.8,10.4,14.1,71749,57529,0.50178171,0.49821829,0.050635332,0.101965965,0.050391976,0.076691755,0.057901232,0.064054651,0.062420692,0.060891029,0.053347008,0.0648021,0.072624242,0.077334909,0.06966921,0.050670097,0.036798832,0.0254828,0.02431817,42.9,0.462618853,0.462931739,0.017747571,0.013749587,0.005979593,0.006396774,0.003459125,0.003441742,8.69E-05,0.000104295,0.011889656,0.011594153,0.947209234,0.047037146,0.017017504,0.011281267,0.000573624,1
36039,6,4,13.1,-1.2,11.19936019,32.73489424,27.13383525,28.93191032,3.8,89.9,13.5,18.8,70789,47062,0.512579151,0.487420849,0.043644554,0.079342144,0.036781267,0.071777655,0.055055034,0.063490714,0.062747015,0.059453487,0.057519867,0.063235732,0.074263737,0.084059326,0.075474905,0.065849305,0.05140028,0.029471761,0.026433216,47.5,0.452955675,0.449832136,0.036781267,0.015128979,0.002974799,0.002549828,0.006332073,0.007415749,0.000254983,0.000191237,0.013280354,0.01230292,0.925460031,0.066656751,0.011729208,0.019952403,0.001062428,1
36041,8,5,15.3,2.5,10.68923821,30.95525998,31.46311971,26.8923821,5,78.2,10.6,13.9,68529,5082,0.507477371,0.492522629,0.027154664,0.065328611,0.030893349,0.057064148,0.036599764,0.042109406,0.040141677,0.050373869,0.047619048,0.064935065,0.085989768,0.104092877,0.118063754,0.102912239,0.065131838,0.036402991,0.025186934,57.4,0.485045258,0.472058245,0.009641873,0.005706415,0.001967729,0.000590319,0.002361275,0.004919323,0.000590319,0.000393546,0.007870917,0.008854782,0.972058245,0.023415978,0.009838646,0.010035419,0.000787092,1
36043,2,5,13,1.9,8.299934756,34.02460621,35.05918539,22.61627365,4.1,78.3,14.1,16.6,63771,59484,0.500890996,0.499109004,0.049425055,0.101993813,0.051627328,0.078458073,0.054199449,0.058990653,0.057343151,0.059326878,0.054048147,0.061545962,0.070422298,0.078037792,0.069413624,0.061495528,0.043238518,0.025569901,0.024863829,44,0.476077601,0.476850918,0.010473405,0.007380136,0.001765181,0.001950104,0.003631229,0.003883397,0.000218546,0.00013449,0.008725035,0.008909959,0.969252236,0.028057965,0.007346513,0.01190236,0.000571582,1
36045,3,0,8.9,-13,8.696176415,32.08247367,33.54679671,25.6745532,4.4,74,13.3,18.8,61664,114787,0.526766968,0.473233032,0.072882818,0.118436757,0.048315576,0.117870491,0.08585467,0.076698581,0.066505789,0.056931534,0.044525948,0.047470532,0.052462387,0.055729307,0.050972671,0.040875709,0.030979118,0.018294755,0.015193358,33.6,0.451845592,0.418827916,0.040474967,0.024785037,0.00404227,0.002657095,0.009774626,0.008615958,0.002038558,0.002238929,0.018590955,0.016108096,0.902410552,0.083911941,0.012849887,0.030560952,0.002848755,1
36047,1,0,6.6,-16.3,15.81623574,24.12979549,18.72805051,41.32591826,5.5,92.2,19.1,26.7,76353,2561225,0.475951156,0.524048844,0.061019239,0.109709612,0.046857656,0.075965602,0.081860828,0.090323185,0.077955275,0.066594696,0.058311941,0.057744243,0.05605716,0.056000547,0.05042509,0.041827251,0.030276528,0.018763287,0.02030786,37.1,0.2463087,0.253881639,0.146815684,0.180783024,0.005042509,0.005041728,0.063179533,0.068259524,0.000520845,0.000514598,0.014083886,0.015568332,0.522722135,0.346240178,0.016968833,0.14350672,0.001424709,0
36049,8,5,11.3,-1.4,8.637765871,42.77209504,29.18222655,19.40791254,4.4,81.1,11,15.3,64941,26548,0.508738888,0.491261112,0.057292451,0.11748531,0.051981317,0.070739792,0.053601025,0.058234142,0.060757873,0.057254784,0.052357993,0.061624228,0.065692331,0.081286726,0.073866205,0.055296068,0.036424589,0.024333283,0.021771885,42.6,0.491675456,0.476194064,0.004859123,0.003729094,0.00237306,0.001469037,0.002071719,0.002674401,0.000753352,0.000452011,0.007006177,0.006742504,0.979621817,0.015406057,0.009153232,0.007947868,0.000904023,1
36051,1,4,10.5,-1,7.422858376,31.34335515,30.63607375,30.59771272,3.5,94.5,11.3,12.2,70185,61158,0.498724615,0.501275385,0.043788221,0.08770725,0.044654828,0.14482161,0.050737434,0.051440531,0.055495602,0.057375977,0.050017986,0.059436214,0.068412963,0.076964584,0.069312273,0.055184931,0.03927532,0.023251251,0.022123026,41.8,0.465025017,0.474492299,0.015239216,0.00809379,0.00315576,0.00194578,0.005820988,0.006998267,0.000376075,0.000179862,0.009107557,0.009565388,0.956326237,0.031279636,0.009761601,0.020144544,0.000850257,1
36053,2,0,10.2,0.1,6.718895809,33.80064672,31.46335641,28.01710107,3.7,87.9,11,13,73680,66921,0.496316552,0.503683448,0.044171486,0.092601724,0.04674168,0.125745282,0.049027958,0.053226939,0.055513217,0.05787421,0.049879709,0.059906457,0.072697658,0.07860014,0.073190777,0.055812077,0.03900121,0.024865139,0.021144334,42.8,0.466012164,0.475067617,0.012058995,0.009922147,0.003735748,0.003974836,0.004154152,0.005185218,0.000224145,0.00014943,0.010131349,0.009384199,0.958667683,0.031529714,0.012014166,0.016541893,0.000582777,1
36055,1,0,9.8,-3.8,8.224741308,22.88898813,27.7097329,41.17653766,3.7,85.8,13.1,17.7,73263,748482,0.485096502,0.514903498,0.051579063,0.101657755,0.048454071,0.096153281,0.064525266,0.070725816,0.067986939,0.060849827,0.052923116,0.059364153,0.064145831,0.068385078,0.061039544,0.050063996,0.037319535,0.023281789,0.02154494,39.9,0.371577406,0.388209737,0.07692503,0.088265316,0.002153692,0.002431588,0.018906266,0.0199604,0.000408827,0.000464941,0.01512528,0.015571517,0.787177247,0.184810056,0.009850604,0.048785408,0.000825671,0
36057,4,0,14.3,2.8,11.47598457,35.40668459,32.6019633,20.51536754,4.6,73.2,15.8,22.8,61463,49368,0.495888025,0.504111975,0.061618862,0.116046832,0.054265921,0.077357803,0.057061254,0.063968563,0.06500162,0.0622468,0.054245665,0.060180684,0.064515476,0.068971804,0.0622468,0.049607033,0.037291363,0.022200616,0.023172906,40.3,0.451750122,0.461473019,0.022646249,0.019992708,0.003403014,0.003808135,0.005165289,0.006400907,0.000810241,0.000952034,0.01211311,0.011485173,0.934897099,0.058377897,0.011707989,0.015921245,0.001336898,1
36059,1,0,7.9,-5,7.854121143,21.00272425,22.42935272,48.71380189,3.1,170.6,5.8,6.3,140466,1381715,0.49218037,0.50781963,0.05220324,0.108862537,0.052814799,0.082310028,0.058336198,0.057692795,0.060911259,0.064346121,0.062910224,0.06641167,0.070795352,0.070462433,0.061048769,0.048486844,0.035779448,0.022752883,0.023875401,42.1,0.34786841,0.354586148,0.063843122,0.069799488,0.003531843,0.003164907,0.065483837,0.068371553,0.000649917,0.000623139,0.010803241,0.011274395,0.720650785,0.145263676,0.011631921,0.143982659,0.001087055,1
36061,1,0,6.4,0.1,10.82679852,11.81075,13.3596683,64.00278318,4.6,120.2,16.5,20.1,100869,1597451,0.476739506,0.523260494,0.038749232,0.066871535,0.029614054,0.089221516,0.108580482,0.099716987,0.079320743,0.065448643,0.058394905,0.060059432,0.059239376,0.057117245,0.05229331,0.04666309,0.037624315,0.025506886,0.025578249,39.2,0.304970857,0.324354237,0.08733163,0.096471817,0.005941966,0.006166073,0.060337375,0.075757566,0.00088203,0.000980938,0.017275647,0.019529864,0.661019962,0.206438257,0.020840076,0.149629629,0.001610065,0
36063,1,0,13.1,-1.3,7.968428097,32.42746729,32.44058945,27.16351516,4.1,80,13.8,20,65932,209457,0.491752484,0.508247516,0.049284579,0.100306984,0.047900046,0.077500394,0.057276673,0.064533532,0.063335195,0.059997995,0.054139991,0.062681123,0.070448827,0.078264274,0.073566412,0.055777558,0.039621497,0.024086089,0.02127883,43.3,0.425972873,0.439059091,0.037821605,0.039693111,0.005643163,0.006020329,0.006884468,0.007486023,0.000272132,0.000343746,0.015158243,0.015645216,0.893295521,0.098058313,0.017478528,0.021202443,0.00073046,1
36065,2,4,12.2,-2.2,11.06815281,30.09197267,31.08965292,27.7502216,3.7,80.4,15.7,19.6,61566,227555,0.499510009,0.500489991,0.054606579,0.108171651,0.050647096,0.091489969,0.058183736,0.061624662,0.062217925,0.059554833,0.052743293,0.061488431,0.066524576,0.070273121,0.063364901,0.051104129,0.038575289,0.024187559,0.025242249,41,0.420210499,0.428138252,0.041233987,0.03358309,0.002293951,0.002065435,0.021836479,0.022724177,0.00061963,0.000654787,0.013315462,0.013324251,0.872887873,0.092131573,0.008393575,0.051798466,0.001094241,1
36067,2,0,10.1,-4.4,8.255736615,24.39708581,29.21300915,38.13416842,3.5,89.3,13.6,19.2,74388,467873,0.485385991,0.514614009,0.053538033,0.105441006,0.048846589,0.100984669,0.062393,0.065306184,0.065342518,0.06022147,0.052539899,0.058607785,0.06519718,0.069127733,0.062230563,0.050090516,0.035028736,0.022318022,0.022786098,39.9,0.38345021,0.404695291,0.06009323,0.065716551,0.004670071,0.005189442,0.019058591,0.02053335,0.000305638,0.000277853,0.017808251,0.01820152,0.820885155,0.149025483,0.016297158,0.050334172,0.000716006,0
36069,1,0,9.9,1.3,6.673784045,25.90436229,30.25051518,37.17133848,3.3,96.4,8.2,10.1,79364,112494,0.493252973,0.506747027,0.045051292,0.097062954,0.047398083,0.085533451,0.053665084,0.056687468,0.060812132,0.060252102,0.053318399,0.062483332,0.070946006,0.077133003,0.072092734,0.0608388,0.045780219,0.026570306,0.024374633,44.5,0.45715327,0.471420698,0.016365317,0.014596334,0.002124558,0.001902324,0.00656035,0.008142656,0.00027557,0.000240013,0.010773908,0.010445002,0.94795278,0.042962291,0.008071542,0.021183352,0.000640034,1
36071,2,0,7.2,-4.2,10.32354852,28.0189613,29.41515358,32.2423366,3.4,111.4,12.7,19.1,93492,407470,0.498561857,0.501438143,0.067870027,0.126269419,0.061604535,0.101619751,0.058087712,0.060865831,0.062034015,0.063550691,0.059241171,0.063982624,0.064927479,0.059741821,0.049412227,0.039067907,0.028728495,0.017687192,0.015309103,36.9,0.384855327,0.388033475,0.075720912,0.074290132,0.005107124,0.005011412,0.015858836,0.017211083,0.000660171,0.000687167,0.016359487,0.016204874,0.801916706,0.172125555,0.017883525,0.040967433,0.001148551,1
36073,1,4,11.9,0.9,13.27479162,41.14842383,28.07601276,17.50077179,4,79.2,11.7,15.2,65156,39124,0.503757285,0.496242715,0.047771189,0.095235661,0.045828647,0.079516409,0.059196401,0.065867498,0.06039771,0.060602188,0.05298538,0.06566302,0.075350169,0.082327983,0.074557816,0.055285758,0.037445047,0.021444638,0.020524486,43.7,0.456906247,0.45445251,0.026582149,0.022083632,0.00426848,0.004089561,0.003016052,0.003246089,0.000587874,0.000178918,0.012396483,0.012192005,0.934055823,0.064180554,0.013904509,0.011067376,0.00102239,1
36075,2,0,10.5,0.1,9.993400819,36.69268985,31.38968785,21.92422148,4.3,74.7,14.9,18.8,68613,118162,0.503816794,0.496183206,0.050354598,0.103848953,0.049609858,0.10864745,0.056659501,0.062422776,0.060535536,0.058563667,0.052216449,0.062659738,0.072891454,0.076293563,0.064276163,0.050007617,0.034173423,0.020412654,0.016426601,40.7,0.48017129,0.473714054,0.007735143,0.0062372,0.002708146,0.002572739,0.003309016,0.004400738,0.000236963,0.000203111,0.009656235,0.009055365,0.971099,0.022663801,0.010307882,0.013811547,0.000583944,1
36077,7,5,11.5,-1.3,7.880254777,30.69808917,27.56942675,33.8522293,3.8,86.8,14.2,18.6,63863,60126,0.484981539,0.515018461,0.039500383,0.072614177,0.035724978,0.203639025,0.048182151,0.04913016,0.048963843,0.049861957,0.045670758,0.054552107,0.061238067,0.07216512,0.067924026,0.058144563,0.042660413,0.027159631,0.022868643,40.2,0.449805409,0.480856867,0.016581845,0.013820976,0.001646542,0.001297276,0.007085121,0.009812727,0.000249476,0.000399162,0.009613146,0.008831454,0.946645378,0.039134484,0.00879819,0.02275222,0.000715165,1
36079,1,0,7.4,-4.7,6.733755921,24.80287847,24.91953506,43.54383055,3.1,141.2,7.3,7.1,120930,98060,0.502763614,0.497236386,0.048551907,0.095247807,0.04962268,0.076973282,0.053956761,0.055833163,0.065102998,0.065674077,0.062696308,0.071497043,0.079084234,0.077187436,0.064266775,0.051091169,0.037854375,0.024444218,0.020915766,44.1,0.448990414,0.443667143,0.027554558,0.025351825,0.002957373,0.003049154,0.0113196,0.013787477,0.000581277,0.000509892,0.011360392,0.010870895,0.912278197,0.063420355,0.011809096,0.032786049,0.001091169,1
36081,1,0,6.9,-15,17.30803093,25.61868659,21.81213646,35.26114602,4.6,100.9,13.8,17.6,81399,2252196,0.488280771,0.511719229,0.051274845,0.097366748,0.0425891,0.07296301,0.068865232,0.077794739,0.070393074,0.065138203,0.06245904,0.066831217,0.068575737,0.068330199,0.060446782,0.047504302,0.03388959,0.022472289,0.023105893,41.4,0.232205368,0.231674774,0.09640502,0.11108225,0.007657415,0.006979854,0.135224021,0.144664141,0.001151765,0.001245451,0.015637183,0.016072757,0.484242934,0.227186266,0.022908752,0.295872562,0.002279997,0
36083,2,0,10.5,0.4,7.275292043,25.46352215,29.9889795,37.2722063,3.3,100.7,12.4,16.3,82846,159305,0.498119959,0.501880041,0.047989705,0.093744704,0.046445498,0.097906531,0.066011738,0.071146543,0.069344967,0.062590628,0.05613132,0.06194407,0.066218888,0.070437212,0.063161859,0.051247607,0.035968739,0.020514108,0.019195882,40.6,0.42207087,0.425071404,0.043193873,0.045434858,0.001864348,0.002058944,0.016396221,0.014764132,0.000364081,0.000370359,0.014230564,0.014180346,0.873506795,0.105960265,0.008348765,0.039553059,0.000847431,0
36085,1,0,8.2,-3.2,11.46370132,29.40517411,23.35558695,35.77553762,4.9,115.3,13.1,17.5,93337,490687,0.489739895,0.510260105,0.051939424,0.109880637,0.052693469,0.08148983,0.061664564,0.067376963,0.065561142,0.063142084,0.062948478,0.067804935,0.06954739,0.068410209,0.059212899,0.045915217,0.03362021,0.0203694,0.01842315,40.7,0.348111933,0.35908838,0.054069091,0.060824925,0.003870084,0.003937337,0.071189985,0.074214316,0.000650109,0.000515604,0.011848694,0.011679543,0.727015389,0.129300348,0.013189671,0.154448763,0.00107808,1
36087,1,0,6.8,-10.3,12.30044968,21.62957707,23.95035332,42.11961993,3.1,125.6,15.2,23.1,105923,340807,0.495476912,0.504523088,0.088126124,0.144806298,0.066254508,0.090623139,0.05775703,0.055755897,0.055585713,0.058141411,0.052909711,0.055723621,0.058188359,0.056612687,0.047364051,0.038496862,0.030800424,0.020410379,0.022443788,34.7,0.388020199,0.388982621,0.062880164,0.066715179,0.003591476,0.003265778,0.029447752,0.033306241,0.000839185,0.000812777,0.010698137,0.011440493,0.796045856,0.1444806,0.011798467,0.069625917,0.001279316,1
36089,4,4,11.1,0.2,10.88932279,33.76645268,30.70418183,24.6400427,4.4,74.8,19,21.4,57832,106940,0.509444548,0.490555452,0.048344866,0.099158407,0.050158968,0.13711427,0.050635871,0.055844399,0.058593604,0.057331214,0.053487937,0.060688236,0.064063961,0.071582196,0.06324107,0.051122125,0.037002057,0.022143258,0.019487563,40,0.474163082,0.464849448,0.015298298,0.005919207,0.005573219,0.005694782,0.005713484,0.006003366,0.000523658,0.000289882,0.008172807,0.007798766,0.953459884,0.027510754,0.016457827,0.01747709,0.000907051,1
36091,2,5,9.1,1.2,5.772688778,24.39065418,26.07048806,43.76616898,2.9,117.5,7.2,8.3,94394,238711,0.496416169,0.503583831,0.045649342,0.096849328,0.046369878,0.076896331,0.055950501,0.062690869,0.066540712,0.0648441,0.060596286,0.069091914,0.073599457,0.074407966,0.06524626,0.055510638,0.042281252,0.023978786,0.019496378,43.8,0.456539498,0.464482156,0.012299391,0.011226965,0.001344722,0.001294452,0.01516897,0.016019371,0.000297431,0.000255539,0.010766157,0.010305348,0.940790328,0.032109957,0.006556045,0.041041259,0.000607429,0
36093,2,0,10.8,0.6,8.156638013,26.28735162,30.49711193,35.05889844,3.5,93.4,14,18.7,74791,159902,0.492626734,0.507373266,0.057260072,0.10721567,0.04892997,0.0949394,0.063188703,0.069373741,0.067172393,0.063532664,0.056340759,0.060149341,0.063751548,0.065652712,0.058717214,0.04692249,0.033451739,0.02104414,0.022357444,39.4,0.36610549,0.380414254,0.069817763,0.0704494,0.003746044,0.003833598,0.029530587,0.030043402,0.001732311,0.001425873,0.021694538,0.021206739,0.784455479,0.167377519,0.014715263,0.074608198,0.00256407,0
36095,2,5,11.6,3.3,8.019108576,34.58559436,32.38254255,25.01275451,4.2,85.5,13.5,16.5,63768,30105,0.503172231,0.496827769,0.044112274,0.086796213,0.041355257,0.104733433,0.050489952,0.05470852,0.055738249,0.055306428,0.051951503,0.059558213,0.069988374,0.078192991,0.077428999,0.065902674,0.049858827,0.030592925,0.023285169,45.7,0.47593423,0.472180701,0.010762332,0.008470354,0.001860156,0.001727288,0.004052483,0.004550739,0.000166085,0.000132868,0.010396944,0.00976582,0.965254941,0.029098156,0.010363727,0.014748381,0.000697559,1
36097,8,5,14.7,-1.1,9.207644082,33.42397462,32.00392779,25.36445351,3.9,79.6,13.3,18.9,65210,17507,0.50288456,0.49711544,0.049694408,0.095733135,0.043925287,0.06163249,0.050151368,0.058490889,0.058319529,0.057234249,0.055634889,0.067915691,0.078025932,0.084137773,0.080310733,0.068429771,0.043696807,0.025875364,0.020791683,47.2,0.481635917,0.475067116,0.007082881,0.005197921,0.00188496,0.0017136,0.002856,0.004112641,0.0002856,0.00017136,0.009139201,0.010852802,0.974867196,0.022048324,0.009539042,0.012166562,0.00068544,1
36099,6,4,12.2,-5.6,15.38525893,32.23458546,28.24395549,24.13620012,3.5,82.2,14.1,21,58581,32349,0.513462549,0.486537451,0.054653931,0.102537946,0.049584222,0.075458283,0.058456212,0.063649572,0.062567622,0.057157872,0.051129865,0.059569075,0.063835049,0.077189403,0.074376333,0.059599988,0.045565551,0.025070327,0.019598751,42.8,0.467896998,0.46109617,0.027419704,0.008748338,0.003616804,0.002040249,0.003864107,0.004451451,0.000154564,0.000154564,0.010510371,0.010046678,0.947664534,0.048254969,0.010943151,0.012426968,0.000618257,1
36101,4,0,12.8,-1.7,8.207444559,34.93262433,30.83872137,26.02120974,4,76.2,14.2,19.1,64261,92162,0.500542523,0.499457477,0.054349949,0.107842712,0.051984549,0.072719776,0.055738808,0.060719168,0.058440572,0.060447907,0.054968425,0.063746446,0.070039713,0.074651158,0.068227686,0.057062564,0.040450511,0.025411775,0.023198281,43.1,0.47092077,0.473687637,0.010177731,0.006933443,0.001703522,0.001584167,0.007899134,0.0082789,0.000173607,0.000173607,0.009667759,0.008799722,0.961871487,0.026876587,0.008181246,0.02081118,0.000499121,1
36103,1,5,8.4,-5.3,9.516339698,24.81767442,25.80418522,39.86180066,3.4,150.1,7,8.6,123219,1523170,0.496079886,0.503920114,0.052707183,0.102127799,0.050515044,0.088827905,0.061094297,0.061353624,0.059548179,0.060535594,0.060609124,0.068826198,0.07517677,0.073564999,0.059622367,0.045720438,0.035739281,0.022755832,0.021275367,42,0.409864953,0.414691072,0.046752496,0.049079879,0.004132828,0.0037527,0.02386339,0.024832422,0.000624356,0.000604003,0.010841863,0.010960037,0.843298516,0.109370589,0.013408221,0.056045615,0.000968375,1
36105,6,5,10.6,0.5,12.34554617,29.81115834,28.15767293,29.68562257,3.3,80.2,14.5,20.6,68063,79920,0.518343343,0.481656657,0.060960961,0.105355355,0.049211712,0.080117618,0.055705706,0.063676176,0.062875375,0.063000501,0.05721972,0.063501001,0.070920921,0.071071071,0.062637638,0.053853854,0.03968969,0.024299299,0.015903403,41.7,0.421021021,0.403215716,0.06453954,0.046621622,0.004854855,0.003941441,0.010735736,0.011448949,0.000487988,0.000425425,0.016704204,0.016003504,0.853528529,0.13252002,0.015753253,0.029141642,0.001451451,1
36107,3,3,11.1,0.4,8.010985834,35.86585718,30.52327262,25.59988436,3.4,95.9,13.3,18,67616,47715,0.50187572,0.49812428,0.048517238,0.100073352,0.052604003,0.071968983,0.053169863,0.057529079,0.059666771,0.061008069,0.055538091,0.060358378,0.068636697,0.081609557,0.074001886,0.055894373,0.044870586,0.027601383,0.026951692,44.6,0.479220371,0.478864089,0.00733522,0.005155611,0.001655664,0.001257466,0.004338258,0.004987949,0.000356282,0.000167662,0.008969926,0.007691502,0.972712983,0.020790108,0.007691502,0.014104579,0.000880226,1
36109,3,0,6.9,-7,4.121013103,16.32311344,20.30594661,59.24992685,3.1,90.6,15.7,12.5,68222,103558,0.490932617,0.509067383,0.033372603,0.069902856,0.036211592,0.265001255,0.064900829,0.054549142,0.052241256,0.055804477,0.047934491,0.047953804,0.050918326,0.052724077,0.052704764,0.046196334,0.032329709,0.019158346,0.018096139,32.7,0.394629097,0.41231001,0.023223701,0.023716178,0.002568609,0.002829332,0.051140424,0.050029935,0.000415226,0.000357288,0.018955561,0.019824639,0.842262307,0.063423396,0.011529771,0.120599085,0.001342243,0
36111,3,5,10.4,1.8,8.252372976,27.96947701,26.72771264,37.05043737,3.4,99.8,12.7,13,84593,182333,0.498494513,0.501505487,0.04341507,0.082201247,0.04274048,0.089150072,0.057756961,0.065736866,0.065649115,0.063164649,0.058853855,0.064842897,0.070870331,0.076793559,0.068638151,0.058162812,0.043661871,0.025475366,0.022886696,44.2,0.426225642,0.437474292,0.042915983,0.031996402,0.002791596,0.002791596,0.010936035,0.012806239,0.000268739,0.000285192,0.015356518,0.016151766,0.891999803,0.093905108,0.012433295,0.032972638,0.00114077,0
36113,3,5,12.6,3.9,8.117185287,28.0297819,29.2376482,34.61538462,3.7,87.9,10.5,15,73115,65380,0.496619761,0.503380239,0.041679413,0.087840318,0.043208932,0.071443867,0.054879168,0.061333741,0.059987764,0.056913429,0.051040073,0.064301009,0.074242888,0.083527072,0.078617314,0.069302539,0.049663506,0.028709085,0.023309881,47.1,0.470296727,0.479550321,0.009635974,0.007341695,0.001866014,0.001621291,0.004450902,0.005812175,0.000183542,0.000122362,0.010186601,0.008932395,0.967161211,0.026323035,0.009161823,0.01550933,0.000810645,1
36115,3,4,12.2,-9.8,9.684405941,39.87137553,29.21455092,21.22966761,3.4,84.3,11.5,15.5,71396,60047,0.512648425,0.487351575,0.045614269,0.092077872,0.045031392,0.069695405,0.05647243,0.061451863,0.063333722,0.059903076,0.060286109,0.065964994,0.076390161,0.079254584,0.07344247,0.05822106,0.042416774,0.027311939,0.02313188,45.5,0.478575116,0.470115077,0.02156644,0.004546439,0.002148317,0.001665362,0.002647926,0.003563875,0.000266458,0.00018319,0.007444169,0.007277633,0.961729978,0.032924209,0.00846004,0.010425167,0.000949256,1
